key,0s,1s,2s,3s,4s,6s,outs,balls
"2, 3",3,1,0,0,1,1,0,6
"0, 4",1,1,0,0,0,0,1,2
"2, 4",3,0,2,0,0,0,1,5
"2, 2",8,6,1,0,0,0,1,15
"2, 3",3,6,0,0,1,0,0,10
"2, 0",2,3,1,0,0,0,0,6
"0, 3",2,1,0,0,0,0,1,3
"2, 4",14,11,1,0,10,2,3,38
"0, 4",0,1,0,0,0,1,0,2
"0, 3",6,2,0,0,1,1,0,10
"3, 2",1,2,0,0,0,0,0,3
"0, 4",1,2,0,0,0,0,0,3
"1, K Rabada",1,0,0,0,0,0,1,1
"3, 4",1,0,0,0,0,0,0,1
"2, 2",15,8,0,0,1,0,1,24
"0, 2",2,0,0,0,1,0,1,3
"2, 3",1,3,0,0,1,0,1,5
"0, 4",3,2,1,0,0,0,1,6
"0, 2",2,1,0,0,0,0,0,3
"2, 4",5,6,0,0,1,1,0,13
"0, 4",5,2,2,0,0,1,0,10
"0, 4",1,3,0,0,0,0,1,4
"2, 4",4,1,0,0,1,0,0,6
"2, 2",5,2,0,0,0,1,0,8
"2, 4",4,2,0,0,1,0,0,7
"S Vidyut, 3",1,1,1,0,1,1,0,5
"0, 4",1,1,1,0,0,0,0,3
"3, 4",3,1,0,0,0,0,0,4
"2, 2",8,4,0,0,1,0,0,13
"2, 2",7,2,2,0,1,0,0,12
"2, 4",3,1,0,0,0,1,0,5
"3, 4",2,2,0,0,0,0,0,4
"2, 4",9,5,0,0,4,2,1,20
"0, 2",4,4,2,0,2,1,1,13
"2, 4",4,5,1,0,1,0,1,11
"2, 3",1,5,0,0,0,0,0,6
"2, 4",9,4,0,0,2,0,1,15
"1, 3",0,0,1,0,1,2,0,4
"2, 3",2,3,0,0,0,0,0,5
"2, 3",0,3,0,0,0,0,0,3
"2, 3",0,2,0,0,0,0,0,2
"2, 2",26,9,1,0,11,3,0,50
"0, 3",2,2,0,0,0,0,0,4
"1, 3",0,2,0,0,0,0,0,2
"2, 4",3,1,0,0,1,0,1,5
"2, 2",8,2,0,1,1,0,1,12
"2, 2",18,10,2,0,9,2,1,41
"0, 4",2,0,0,0,0,0,1,2
"2, 4",8,3,0,0,0,1,0,12
"0, 3",1,1,0,0,0,0,0,2
"0, 4",0,1,0,1,0,0,0,2
"2, 3",4,4,0,0,0,1,0,9
"2, 3",0,1,0,0,1,0,0,2
"0, 4",2,1,0,0,0,0,0,3
"1, 3",2,1,0,0,1,0,0,4
"2, 2",5,6,0,0,0,0,1,11
"2, 3",1,0,0,0,0,0,0,1
"1, 4",3,3,1,0,0,1,1,8
"2, 4",17,13,2,0,4,1,3,37
"2, 4",3,2,0,0,0,0,0,5
"0, 2",2,2,0,0,0,0,1,4
"0, JJ van der Wath",2,2,0,0,0,0,0,4
"2, 4",11,13,1,0,2,3,0,30
"2, 3",3,1,1,0,2,0,0,7
"2, 4",1,1,1,0,0,0,0,3
"2, 3",3,2,0,0,0,1,0,6
"0, 4",3,5,3,0,2,1,0,14
"1, 4",2,3,0,0,3,1,1,9
"0, 4",4,6,0,0,1,0,0,11
"0, 3",1,1,0,0,0,2,0,4
"0, 4",2,2,1,0,0,0,0,5
"0, 2",1,5,0,0,1,0,0,7
"2, 2",2,5,0,0,4,0,0,11
"0, 2",2,0,0,0,0,0,1,2
"0, 4",2,4,1,0,0,0,1,7
"2, 4",4,3,1,0,1,0,1,9
"0, 2",0,2,0,0,0,0,0,2
"2, 4",2,0,0,0,0,0,1,2
"2, 4",1,1,1,0,5,0,0,8
"2, 2",0,4,0,0,1,0,0,5
"0, 3",0,2,0,0,0,0,0,2
"1, 4",1,1,0,0,0,0,1,2
"2, 2",1,2,0,0,0,0,0,3
"2, 4",10,9,3,0,3,0,0,25
"0, 2",2,2,1,0,1,1,0,7
"2, 4",6,1,0,0,2,1,2,10
"1, 4",2,3,0,0,1,0,1,6
"3, 3",2,2,0,0,0,0,0,4
"2, 2",0,1,0,0,0,0,0,1
"2, 4",1,2,0,0,1,0,1,4
"2, 4",11,7,0,0,6,5,2,29
"2, Mohammed Siraj",2,1,1,0,0,0,0,4
"0, 3",1,3,1,0,1,0,0,6
"3, 2",4,4,0,0,0,0,0,8
"0, 2",1,2,0,0,0,0,0,3
"0, 4",0,2,0,0,0,2,0,4
"2, 4",0,2,1,0,0,0,0,3
"1, 4",13,19,2,0,3,6,2,43
"2, 4",4,3,1,0,1,1,1,10
"1, 2",7,10,2,0,3,0,0,22
"1, 3",6,2,0,0,1,2,1,11
"0, 4",0,2,0,0,3,1,0,6
"0, 3",1,0,0,0,0,0,1,1
"2, 3",3,3,0,0,2,0,0,8
"0, 2",4,6,0,0,0,0,0,10
"0, 3",1,0,1,0,0,2,1,4
"0, 4",0,1,0,0,0,0,0,1
"1, 4",13,3,1,0,3,1,2,21
"2, 4",2,2,0,0,0,0,0,4
"2, TS Mills",2,1,0,0,1,0,1,4
"0, 3",2,1,1,0,0,0,0,4
"2, 4",1,3,2,0,2,1,0,9
"3, 4",3,2,1,0,0,0,0,6
"2, 4",3,1,0,0,2,0,0,6
"2, 4",2,3,1,0,1,0,0,7
"0, 3",3,0,0,0,0,0,1,3
"0, 4",3,0,0,0,0,1,1,4
"1, 4",2,3,1,0,1,0,0,7
"2, 4",9,7,0,0,3,3,2,22
"2, 0",3,3,0,0,2,1,1,9
"2, 4",3,5,0,0,1,1,0,10
"2, 3",0,1,1,0,0,0,0,2
"2, 3",3,2,0,0,4,1,0,10
"2, 2",5,6,1,1,2,0,0,15
"2, 4",1,4,0,0,1,0,0,6
"2, 4",8,4,0,0,2,0,1,14
"2, 4",3,1,0,0,0,0,1,4
"2, 2",8,1,1,0,1,1,1,12
"0, 3",1,0,0,0,0,0,1,1
"2, 2",24,32,2,0,8,2,1,68
"2, 3",2,3,1,0,0,0,0,6
"2, 2",16,9,3,0,8,6,1,42
"2, 3",0,1,0,0,0,0,0,1
"0, 4",0,2,0,0,0,0,0,2
"0, 4",3,1,1,0,2,1,1,8
"2, 2",14,9,2,0,0,1,1,26
"2, 3",5,3,0,0,5,0,0,13
"2, 2",4,2,1,0,0,1,1,8
"2, 3",2,2,0,0,0,2,0,6
"0, 3",2,1,1,0,0,0,1,4
"2, 4",6,3,3,0,1,0,1,13
"1, 4",0,1,0,0,0,0,0,1
"0, 3",5,1,1,0,1,0,0,8
"0, 4",0,2,1,0,0,0,0,3
"2, 3",3,1,1,0,2,1,1,8
"2, 3",2,2,0,0,0,0,0,4
"2, 4",1,4,0,0,0,0,0,5
"2, 2",15,15,1,0,6,1,0,38
"0, 4",0,1,0,0,0,0,0,1
"2, 3",0,1,0,1,0,0,0,2
"2, 3",0,1,0,0,0,0,0,1
"2, 2",6,5,0,0,2,0,1,13
"2, 2",1,2,1,0,0,0,0,4
"3, 4",4,1,0,0,3,0,0,8
"0, 3",0,1,0,0,0,0,0,1
"2, 3",2,9,1,0,1,0,0,13
"0, 3",2,4,0,0,0,0,0,6
"2, 3",2,1,1,0,1,0,1,5
"2, 2",4,11,2,0,0,0,0,17
"2, 4",1,5,0,0,0,0,0,6
"2, 3",1,3,2,0,0,1,0,7
"2, 3",0,1,0,0,0,0,0,1
"2, 2",3,4,0,0,1,1,0,9
"2, 3",1,2,0,0,0,0,0,3
"0, 3",1,2,0,0,0,1,0,4
"2, 2",6,8,0,0,1,2,0,17
"2, 3",11,11,3,0,3,0,2,28
"2, 2",3,1,2,0,3,0,1,9
"2, 2",3,4,1,0,1,0,0,9
"0, 3",3,1,0,0,0,0,1,4
"2, 4",3,2,1,0,2,0,1,8
"0, 4",2,2,0,0,0,0,0,4
"2, 4",2,2,0,0,0,2,0,6
"2, 3",5,3,1,0,0,0,0,9
"1, 4",2,2,1,0,0,0,1,5
"2, 3",2,3,0,0,3,0,0,8
"0, 2",0,2,0,0,0,0,0,2
"2, 3",3,2,0,0,0,0,0,5
"2, 4",2,5,1,0,5,1,1,14
"0, 3",1,0,0,0,1,0,1,2
"2, 4",1,4,1,0,0,1,0,7
"2, 3",1,2,0,0,2,1,0,6
"1, 4",2,3,0,0,2,1,1,8
"1, 4",10,2,0,0,2,1,0,15
"2, 4",7,5,2,0,4,1,1,19
"0, 4",4,2,1,0,0,0,2,7
"1, 4",4,3,0,0,0,0,0,7
"2, 3",2,1,0,1,1,0,1,5
"0, 2",1,0,0,0,0,0,1,1
"2, 4",1,0,0,0,0,0,0,1
"0, 4",3,3,3,1,1,1,1,12
"0, 4",1,1,0,0,0,0,0,2
"1, 4",1,3,0,0,2,0,0,6
"2, 3",3,3,2,0,2,0,0,10
"2, 2",12,8,0,0,2,2,0,24
"3, 2",1,0,0,0,0,0,1,1
"2, 3",6,2,0,0,1,0,1,9
"2, 2",19,19,2,0,4,0,2,44
"0, 3",3,0,0,0,1,0,0,4
"3, 4",3,2,0,0,0,0,1,5
"0, 3",1,0,0,0,2,0,0,3
"0, 4",5,4,0,0,0,0,0,9
"1, 3",0,1,0,0,0,0,0,1
"1, Ankit Soni",0,3,0,0,0,1,0,4
"2, 3",2,2,0,1,0,0,0,5
"3, 4",2,1,0,0,0,0,0,3
"1, 4",0,2,0,0,0,0,0,2
"2, 4",8,4,1,0,4,0,2,17
"0, 2",1,1,0,0,1,0,0,3
"0, 2",1,1,1,0,0,0,0,3
"3, 4",4,0,1,0,0,0,1,5
"2, 4",11,17,5,1,1,2,0,37
"1, 3",0,2,1,0,0,0,0,3
"1, 3",1,1,0,0,0,0,1,2
"2, 4",1,2,0,0,0,0,1,3
"0, 4",2,6,1,0,0,0,0,9
"0, 3",1,0,0,0,0,0,1,1
"0, 4",4,2,0,0,1,0,1,7
"0, 2",1,3,2,0,1,2,0,9
"0, 4",0,1,0,0,0,0,0,1
"0, 3",1,2,1,0,0,0,0,4
"1, 3",4,1,0,0,1,1,1,7
"0, 3",1,1,2,0,0,0,0,4
"0, 4",3,1,1,0,2,0,0,7
"0, 2",6,3,1,0,0,1,0,11
"0, 2",4,1,0,0,0,0,0,5
"2, 3",1,2,2,0,3,2,1,10
"2, 4",5,2,0,0,2,0,1,9
"2, 4",9,2,1,0,0,0,2,12
"1, 4",0,2,0,0,0,0,0,2
"0, 4",3,2,2,0,0,0,1,7
"2, 4",1,4,0,1,0,1,0,7
"0, 2",4,8,0,0,1,0,1,13
"2, 4",3,1,1,0,0,0,1,5
"2, 3",2,2,0,0,0,1,0,5
"0, 2",2,3,0,0,1,2,0,8
"2, 3",1,0,0,0,0,0,1,1
"2, 3",1,3,0,0,0,3,1,7
"3, 4",2,0,0,0,0,1,1,3
"0, 2",0,3,0,0,0,0,0,3
"2, J Theron",3,2,1,0,1,0,1,7
"2, 4",8,3,0,0,2,0,0,13
"2, 4",5,11,0,0,0,0,1,16
"0, 2",8,4,2,0,2,3,0,19
"1, 4",1,1,0,0,1,0,1,3
"2, 3",10,0,0,0,2,0,0,12
"0, 3",0,1,0,0,0,0,0,1
"0, 2",1,6,0,0,3,0,1,10
"2, 3",2,1,2,0,3,1,0,9
"0, 2",2,5,2,0,0,1,1,10
"2, 2",16,2,2,0,2,2,2,24
"1, 2",2,1,0,0,0,0,1,3
"2, 3",0,1,0,0,0,0,0,1
"0, 2",10,3,0,0,0,0,1,13
"1, 3",5,4,0,0,1,1,0,11
"0, 4",4,8,1,1,0,1,1,15
"2, 4",2,0,0,0,0,0,1,2
"2, 4",2,3,1,0,1,3,0,10
"1, 4",1,1,0,0,1,0,0,3
"2, 2",3,3,0,0,2,0,0,8
"2, 3",11,7,1,0,3,0,1,22
"3, 4",2,1,1,0,1,0,1,5
"2, 2",10,9,1,0,3,0,2,23
"1, 4",3,3,0,0,0,1,1,7
"2, 4",2,1,0,0,1,0,0,4
"2, 2",0,1,1,0,1,1,0,4
"2, 3",0,1,0,0,0,0,0,1
"2, 4",3,1,0,0,0,0,0,4
"0, 4",2,1,0,0,2,0,1,5
"0, 3",0,1,0,0,0,0,0,1
"0, 2",1,0,1,0,0,1,1,3
"2, 2",5,5,0,0,2,1,2,13
"2, 4",11,4,1,1,3,1,3,21
"2, 3",1,1,0,0,0,0,0,2
"0, 2",7,5,1,0,0,0,0,13
"2, 4",8,12,1,0,2,0,1,23
"2, 4",0,2,0,0,2,0,0,4
"2, 4",7,3,4,0,0,2,2,16
"3, 3",1,1,0,0,0,0,0,2
"0, 4",3,2,0,0,2,0,0,7
"1, 2",4,4,0,0,4,1,0,13
"0, 4",1,1,0,0,0,0,0,2
"2, 3",4,3,1,0,0,1,0,9
"Y Gnaneswara Rao, 4",0,1,0,0,0,0,0,1
"0, 4",1,2,0,0,0,0,0,3
"2, 4",10,12,3,0,1,2,3,28
"0, 2",2,0,0,0,0,0,2,2
"0, 4",0,2,1,0,2,0,0,5
"1, 2",7,5,2,0,1,0,0,15
"0, 2",4,3,0,0,1,0,0,8
"2, 4",6,2,0,0,0,0,1,8
"2, 3",1,1,0,0,2,1,0,5
"2, 4",2,1,0,0,0,0,0,3
"0, 4",2,3,1,0,2,2,0,10
"0, 4",4,4,2,0,0,0,0,10
"2, 2",4,5,1,0,1,0,1,11
"0, 2",3,1,2,0,2,0,1,8
"0, 2",1,1,0,0,0,0,0,2
"1, 4",0,1,0,0,0,0,0,1
"2, 3",2,4,0,0,0,0,0,6
"2, 4",2,2,0,0,0,0,1,4
"2, 2",1,2,2,0,0,0,1,5
"2, 4",8,3,0,0,1,0,0,12
"3, 2",0,2,0,0,0,0,0,2
"0, 3",5,5,0,0,1,0,0,11
"2, 3",9,6,3,0,4,0,1,22
"2, 3",1,2,0,0,1,0,0,4
"2, 3",7,2,0,0,3,0,1,12
"0, 3",0,2,1,0,0,0,0,3
"2, 2",1,1,0,0,0,0,1,2
"0, 4",0,2,1,0,0,0,0,3
"0, 2",3,4,0,0,0,0,1,7
"2, 4",6,2,1,0,3,0,0,12
"0, 3",1,1,0,0,0,0,0,2
"2, 3",3,2,0,0,0,0,1,5
"0, 2",3,1,0,0,1,0,0,5
"2, 2",0,1,0,0,0,0,0,1
"0, 2",2,1,0,0,0,1,1,4
"2, 2",10,3,1,0,4,2,0,20
"1, 4",3,5,0,0,2,0,0,10
"2, 4",3,4,2,0,2,2,0,13
"0, 3",1,2,0,0,0,1,0,4
"2, 4",1,0,0,0,0,0,1,1
"2, 2",1,1,0,0,0,0,1,2
"0, 2",3,2,0,0,0,0,1,5
"2, 4",4,1,0,0,0,0,0,5
"0, 4",1,1,0,0,0,0,0,2
"2, 3",5,4,2,0,1,0,1,12
"2, 2",0,3,0,0,0,0,0,3
"2, 2",2,1,0,0,1,0,1,4
"2, 2",1,2,0,0,0,0,0,3
"0, 2",7,2,0,0,0,0,2,9
"2, 4",14,3,0,0,4,1,0,22
"0, 2",4,4,2,0,0,0,0,10
"0, 4",4,1,1,0,0,0,0,6
"2, 2",23,8,1,0,5,1,0,38
"3, 2",0,1,0,0,0,0,0,1
"2, 4",9,6,1,0,5,0,1,21
"2, 4",4,5,0,0,0,0,0,9
"3, 3",1,3,0,0,0,0,0,4
"2, 4",1,2,0,0,0,0,0,3
"0, 4",3,3,1,0,2,0,0,9
"2, 4",0,2,0,0,1,0,0,3
"0, 2",2,2,0,0,0,1,0,5
"2, 4",6,6,1,0,2,1,0,16
"0, 2",3,1,1,0,0,0,1,5
"2, 4",0,2,0,0,1,0,0,3
"0, 2",5,4,0,0,2,1,0,12
"2, 2",7,5,0,0,1,0,1,13
"3, 2",5,4,6,0,3,2,0,20
"2, 2",2,2,1,0,0,0,1,5
"2, 4",8,5,0,0,2,0,0,15
"1, 4",3,2,0,0,2,0,0,7
"0, 2",3,2,1,0,1,0,1,7
"2, 2",2,1,1,0,3,0,0,7
"2, 4",5,5,0,0,0,0,0,10
"2, 4",1,6,2,0,0,0,0,9
"2, 2",5,2,1,0,4,0,0,12
"0, 2",2,1,1,0,0,0,0,4
"0, 3",3,2,1,0,0,0,0,6
"0, 3",3,1,0,0,1,0,0,5
"0, 2",1,1,1,0,1,0,1,4
"2, 3",4,1,1,0,0,0,0,6
"2, 4",7,4,1,0,4,1,2,17
"2, 4",2,6,0,0,4,2,0,14
"2, 3",7,6,1,0,4,0,0,18
"2, 4",3,3,0,0,4,0,1,10
"3, 2",1,5,1,1,2,1,0,11
"0, 2",1,6,1,0,1,0,0,9
"2, 3",0,1,0,0,1,0,0,2
"2, 3",4,3,0,0,2,0,0,9
"2, 4",0,2,1,0,0,0,0,3
"3, 2",2,3,0,0,1,1,0,7
"1, 4",5,7,1,0,0,0,0,13
"3, 2",2,1,0,0,0,0,0,3
"2, 3",1,1,1,0,1,0,0,4
"2, 3",0,2,0,0,1,0,0,3
"3, 4",1,0,0,0,0,0,0,1
"0, 2",4,1,0,0,2,0,0,7
"2, 2",3,3,0,0,0,0,1,6
"2, 4",12,13,1,0,3,1,0,30
"0, 2",2,3,0,0,0,0,0,5
"2, 4",3,3,0,0,2,0,0,8
"0, 3",1,5,1,0,0,0,0,7
"0, 4",1,0,0,0,0,2,0,3
"2, 2",1,0,1,0,1,0,0,3
"2, 2",19,10,3,0,6,0,4,38
"2, 2",1,1,0,0,0,0,0,2
"2, 4",0,3,0,0,0,0,0,3
"2, 3",0,5,0,0,1,0,0,6
"2, 2",4,1,0,0,0,0,1,5
"3, 2",4,0,0,0,0,0,0,4
"3, 4",5,3,0,0,0,0,0,8
"2, 2",1,3,1,0,0,0,0,5
"3, 2",4,1,0,0,0,0,0,5
"2, 3",2,2,0,0,0,0,0,4
"2, 3",2,1,0,0,0,0,0,3
"2, 3",1,2,1,0,0,0,0,4
"0, 2",2,0,0,0,0,0,1,2
"2, 4",3,1,0,0,0,0,1,4
"2, 4",3,5,0,0,3,0,0,11
"2, 4",3,6,1,0,4,1,0,15
"2, 4",3,1,0,0,0,0,0,4
"0, 2",0,1,0,0,0,0,0,1
"2, 4",3,3,0,0,0,1,2,7
"2, 2",5,6,2,0,0,0,1,13
"C de Grandhomme, 3",0,2,0,0,1,0,0,3
"2, 4",0,2,0,0,0,0,0,2
"2, 4",3,1,0,0,0,0,0,4
"2, 4",9,11,2,0,6,5,2,33
"2, 3",6,3,0,0,1,1,0,11
"2, 3",5,3,1,0,0,0,0,9
"2, 3",1,2,1,0,1,0,0,5
"2, 3",3,0,0,0,0,1,1,4
"2, 2",1,7,1,0,0,0,0,9
"0, 4",3,0,0,0,0,0,1,3
"3, 4",3,1,0,0,0,0,0,4
"2, 4",0,2,0,0,0,0,0,2
"2, 4",10,8,0,0,1,0,0,19
"2, 4",0,1,0,0,0,0,0,1
"0, 3",3,0,0,0,0,1,0,4
"2, 3",6,12,0,0,3,1,0,22
"0, 3",1,0,0,0,1,0,0,2
"2, 2",1,1,0,0,0,0,1,2
"2, 3",1,3,0,0,3,0,0,7
"0, 2",4,7,1,0,0,0,2,12
"0, 2",1,1,0,0,2,0,0,4
"0, 2",2,0,0,0,0,0,0,2
"2, 2",10,11,1,0,4,0,1,26
"0, 2",4,0,1,0,0,0,1,5
"3, 3",1,1,0,0,0,1,0,3
"2, 4",3,0,0,0,1,1,2,5
"2, 4",1,3,0,0,1,0,0,5
"2, 3",2,2,0,0,1,0,0,5
"2, 3",8,8,1,0,4,0,1,21
"2, 4",2,3,0,0,1,0,0,6
"0, 3",2,1,0,0,0,0,1,3
"0, 4",1,1,2,0,1,0,0,5
"2, 2",5,3,0,0,0,0,1,8
"0, 4",2,2,0,0,0,0,0,4
"0, 3",2,2,0,0,0,0,0,4
"0, 3",0,1,0,0,0,0,0,1
"3, 4",3,0,0,0,2,0,1,5
"2, 2",4,8,0,0,0,0,0,12
"2, 3",4,3,1,0,1,0,0,9
"0, 2",1,1,0,0,3,0,0,5
"0, 2",0,2,0,0,1,0,0,3
"2, 2",5,7,1,0,3,0,1,16
"2, 2",8,5,0,0,2,0,0,15
"3, 4",1,0,0,0,0,0,0,1
"0, 3",0,1,0,0,0,0,0,1
"2, 4",3,3,1,0,0,0,0,7
"2, 2",2,4,0,0,1,1,1,8
"0, 2",1,0,0,0,0,0,1,1
"0, 4",2,1,0,0,0,0,1,3
"2, 4",3,3,0,0,1,0,0,7
"0, 4",1,0,0,0,0,0,0,1
"2, 4",0,6,0,0,0,0,0,6
"2, 3",2,2,0,0,1,0,0,5
"0, 2",1,1,0,0,0,0,0,2
"2, 2",11,4,1,0,5,0,2,21
"2, 3",1,2,0,0,0,0,0,3
"0, 2",0,2,0,0,0,0,0,2
"2, 4",13,1,0,0,1,1,0,16
"2, 4",3,3,0,0,1,1,0,8
"2, 3",0,0,1,0,1,3,0,5
"2, 4",1,1,3,0,0,0,0,5
"2, 3",2,1,0,0,0,0,1,3
"0, 4",2,0,1,0,1,0,1,4
"2, 4",1,5,0,0,1,0,0,7
"0, 4",1,0,0,0,0,0,1,1
"0, 2",3,0,0,0,0,0,1,3
"2, 2",6,5,1,0,3,0,0,15
"2, J Theron",2,2,0,0,3,0,0,7
"3, 4",2,0,1,0,1,0,1,4
"0, 3",2,0,0,0,0,0,1,2
"0, 4",8,0,0,0,3,0,1,11
"0, 2",0,1,0,0,0,0,0,1
"2, 4",9,9,2,0,4,2,0,26
"2, 2",4,2,0,0,2,0,0,8
"0, 4",3,4,0,0,1,0,0,8
"0, 4",1,3,0,0,0,0,0,4
"3, 4",0,1,1,0,0,0,0,2
"3, 2",1,0,0,0,0,0,1,1
"2, 3",6,3,0,0,1,0,1,10
"2, 4",1,2,0,0,0,1,0,4
"2, 2",2,2,1,0,1,1,0,7
"2, 4",5,2,3,0,0,0,0,10
"0, 2",0,3,0,0,0,0,0,3
"2, 4",0,2,1,0,0,0,0,3
"2, 4",6,2,3,0,1,0,2,12
"2, 4",2,1,1,0,0,0,0,4
"1, 4",1,0,0,0,0,0,0,1
"3, 4",1,0,0,0,0,1,1,2
"2, Ankit Soni",3,2,0,0,1,0,1,6
"0, 4",5,1,0,0,0,0,0,6
"2, 4",3,4,0,0,1,0,0,8
"0, 4",0,1,0,0,0,0,0,1
"0, 3",1,0,0,0,0,0,1,1
"2, 4",1,0,0,0,0,0,1,1
"2, 3",0,2,0,0,0,0,0,2
"3, 4",2,1,1,0,0,0,1,4
"0, 2",0,2,0,0,0,0,0,2
"3, 4",1,0,0,0,0,0,1,1
"0, 3",0,2,0,0,0,0,0,2
"1, 4",1,1,0,0,0,1,0,3
"3, 2",10,15,3,1,1,0,0,30
"0, 3",1,2,0,0,0,0,0,3
"2, 4",10,3,1,0,1,1,2,16
"0, 3",4,3,1,0,0,0,0,8
"0, 4",0,2,0,0,0,0,0,2
"2, 3",7,7,1,0,0,1,1,16
"1, 4",16,10,2,0,8,3,2,39
"0, 3",2,0,0,0,0,0,0,2
"0, 4",4,2,0,0,0,0,1,6
"0, 2",2,1,0,0,0,0,1,3
"2, 2",4,6,0,0,4,1,0,15
"0, 3",1,1,0,0,2,0,0,4
"0, 2",1,0,0,0,1,0,1,2
"2, 3",1,6,0,0,0,0,0,7
"0, 3",1,1,0,0,0,1,1,3
"3, 3",3,2,1,0,0,0,0,6
"1, 4",6,2,1,0,3,1,2,13
"2, J Theron",2,4,1,0,0,0,0,7
"2, 3",2,6,1,0,2,1,0,12
"2, 4",2,2,0,0,0,1,0,5
"0, 3",2,2,0,0,1,0,0,5
"0, 4",1,0,0,0,1,2,1,4
"2, 4",0,7,1,0,0,1,0,9
"2, 2",10,8,2,0,2,1,1,23
"2, 4",1,0,0,0,0,0,1,1
"1, 2",2,1,0,0,0,0,0,3
"2, 4",1,2,0,0,1,0,0,4
"2, 2",6,3,1,0,1,0,0,11
"2, 3",1,1,1,0,0,0,0,3
"2, 4",7,5,0,0,1,1,0,14
"3, 4",4,2,0,0,0,0,0,6
"2, 4",3,5,1,0,3,1,0,13
"2, 2",19,5,4,0,2,3,3,33
"0, 2",6,5,0,0,0,1,2,12
"2, 3",2,2,0,0,0,0,1,4
"2, 3",0,2,0,0,0,1,0,3
"2, 4",1,3,0,0,1,0,0,5
"2, 4",1,2,0,0,2,0,0,5
"2, 4",6,7,1,0,1,1,0,16
"2, 4",4,16,1,0,4,1,0,26
"0, 2",0,1,0,0,0,0,0,1
"2, 4",3,0,0,0,1,1,0,5
"0, 3",1,4,0,0,0,0,0,5
"2, 4",2,10,2,0,1,2,0,17
"2, 4",2,6,2,0,1,1,0,12
"2, 3",2,2,0,0,1,0,0,5
"2, 4",1,8,2,0,3,1,0,15
"2, 1",5,7,0,0,3,3,0,18
"2, 4",1,0,0,0,0,0,0,1
"2, 2",14,13,1,0,2,1,1,31
"0, Basil Thampi",0,2,2,0,0,0,0,4
"2, 4",2,2,0,0,1,0,0,5
"0, 4",4,4,0,0,2,0,0,10
"0, 4",1,5,0,0,1,0,0,7
"2, 3",2,5,1,0,0,1,0,9
"0, 2",2,0,0,0,1,0,1,3
"A 0, 2",3,3,1,0,0,1,0,8
"2, T Natarajan",2,1,0,0,1,0,0,4
"2, 2",5,4,0,0,0,0,1,9
"0, 2",2,1,0,0,0,0,0,3
"2, 2",1,2,0,0,1,0,1,4
"2, 2",11,13,1,0,5,7,2,37
"0, 2",8,8,5,0,2,1,0,24
"2, 4",1,2,0,0,0,0,0,3
"0, 4",0,1,0,0,2,0,0,3
"0, 2",5,1,0,0,2,0,1,8
"2, 4",1,0,0,0,0,0,1,1
"0, 3",1,4,0,0,1,0,0,6
"2, 4",6,2,1,0,3,0,1,12
"Y Gnaneswara Rao, 4",2,1,1,0,2,0,0,6
"2, 4",5,3,3,0,4,2,0,17
"2, 3",0,1,0,0,0,0,0,1
"3, 4",0,3,0,0,0,0,0,3
"2, 4",5,8,1,0,3,2,0,19
"0, 2",0,3,0,0,1,0,0,4
"2, 2",1,3,0,0,0,0,0,4
"2, 3",2,1,0,0,0,0,1,3
"2, 4",1,5,0,0,3,2,0,11
"3, 2",0,1,0,0,0,0,0,1
"2, 2",1,2,0,0,0,0,0,3
"3, 2",2,0,0,0,0,0,1,2
"2, 4",1,0,0,0,0,0,1,1
"3, 4",0,1,1,0,0,0,0,2
"3, 2",1,0,0,0,1,0,0,2
"2, 2",7,5,2,0,0,0,0,14
"0, 4",2,1,1,0,0,0,1,4
"2, 3",3,4,0,0,0,0,0,7
"2, 4",11,4,0,0,2,0,1,17
"0, 2",3,1,0,0,0,0,1,4
"2, 4",2,1,0,0,1,0,0,4
"2, 2",0,1,1,0,0,0,0,2
"0, 2",6,1,1,0,0,1,2,9
"3, 4",2,4,0,0,0,0,0,6
"2, 4",2,5,1,0,0,0,0,8
"0, 3",0,3,0,0,1,0,0,4
"2, 2",2,4,0,0,0,0,0,6
"2, 3",0,1,1,0,1,1,0,4
"3, 4",2,2,1,0,1,0,0,6
"2, 4",6,3,1,0,3,0,1,13
"2, 3",2,1,0,0,1,0,1,4
"0, 2",3,6,2,0,1,1,0,13
"3, 3",2,1,0,0,1,0,1,4
"2, 4",0,2,0,0,0,0,0,2
"0, 2",3,2,2,0,0,0,3,7
"2, 2",9,20,4,0,5,0,1,38
"2, 3",3,1,1,0,1,0,1,6
"3, 4",2,1,0,0,0,0,0,3
"2, 3",7,1,0,0,3,0,0,11
"2, 3",4,3,0,1,2,0,0,10
"2, 4",23,20,1,0,11,0,1,55
"0, 2",1,1,1,0,0,0,0,3
"2, 4",7,2,0,0,1,0,0,10
"2, 2",4,7,0,0,1,2,1,14
"2, 4",0,3,0,0,2,1,0,6
"0, 2",0,1,0,0,0,0,0,1
"2, 3",2,1,0,0,0,0,0,3
"0, 2",1,0,0,0,0,0,0,1
"2, 4",3,1,0,0,0,0,0,4
"3, 2",0,1,1,0,0,0,0,2
"0, 4",1,3,1,0,0,0,1,5
"2, 4",1,6,1,1,0,0,0,9
"1, 2",10,5,0,0,0,0,0,15
"2, 4",7,1,0,0,0,0,0,8
"1, 4",14,9,1,0,4,1,0,29
"2, 4",2,4,0,0,3,2,0,11
