batsman,nonstrike,bowler,runs,wickets,home,ave_score,sr,bowl_ave,bowl_sr,econ,innings,wickets
0,2,2,3,0,0,21.68,122.96,25.44,18.6,8.19,0,0
0,2,4,11,0,0,21.68,122.96,24.75,21.4,6.91,0,0
2,0,2,6,0,0,24.72,127.18,25.44,18.6,8.19,0,0
0,2,4,7,0,0,21.68,122.96,25.32,19.3,7.84,0,0
0,0,2,8,1,0,16.75,124.49,25.44,18.6,8.19,0,1
0,0,4,13,0,0,16.75,124.49,25.32,19.3,7.84,0,0
3,0,4,7,2,0,5.3,67.64,24.75,21.4,6.91,0,2
3,3,2,3,1,0,5.3,67.64,25.44,18.6,8.19,0,1
2,2,4,6,0,1,28.96,120.58,28.0,20.1,8.35,1,0
2,2,4,5,0,1,28.96,120.58,22.54,17.5,7.7,1,0
2,2,4,8,0,1,28.96,120.58,28.0,20.1,8.35,1,0
2,2,4,12,0,1,28.96,120.58,22.54,17.5,7.7,1,0
2,2,4,3,1,1,28.77,134.56,28.0,20.1,8.35,1,1
2,2,4,1,0,1,28.37,119.25,22.54,17.5,7.7,1,0
2,2,4,4,0,1,28.37,119.25,22.97,18.8,7.3,1,0
2,2,3,9,0,1,28.77,134.56,44.5,34.8,7.66,1,0
2,0,4,4,1,1,28.77,134.56,22.97,18.8,7.3,1,1
2,2,3,8,1,1,24.44,167.35,44.5,34.8,7.66,1,1
2,2,4,9,0,1,24.44,167.35,22.97,18.8,7.3,1,0
2,2,2,11,0,1,24.44,167.35,31.42,24.2,7.78,1,0
2,2,4,5,0,1,24.44,167.35,22.97,18.8,7.3,1,0
2,2,2,12,0,1,28.77,134.56,24.53,17.7,8.29,1,0
2,2,4,15,0,1,24.44,167.35,22.54,17.5,7.7,1,0
2,2,2,14,0,1,24.44,167.35,31.42,24.2,7.78,1,0
2,2,2,15,0,1,24.44,167.35,24.53,17.7,8.29,1,0
2,2,3,8,0,1,28.77,134.56,44.5,34.8,7.66,1,0
2,2,4,5,0,1,24.44,167.35,28.0,20.1,8.35,1,0
2,2,3,5,0,1,24.44,167.35,44.5,34.8,7.66,1,0
2,2,2,1,0,1,37.45,124.9,26.22,23.3,6.72,0,0
2,2,4,2,2,1,28.75,112.74,25.0,19.1,7.83,0,2
2,2,2,0,0,1,37.45,124.9,26.22,23.3,6.72,0,0
2,2,4,10,0,1,37.45,124.9,25.0,19.1,7.83,0,0
2,2,4,8,0,1,37.45,124.9,24.91,19.8,7.51,0,0
2,2,2,8,0,1,37.45,124.9,18.96,16.4,6.92,0,0
2,2,4,6,0,1,28.75,112.74,24.91,19.8,7.51,0,0
2,2,2,4,0,1,37.45,124.9,23.96,17.5,8.17,0,0
2,2,4,6,0,1,28.75,112.74,28.18,20.8,8.12,0,0
2,2,2,14,0,1,28.75,112.74,23.96,17.5,8.17,0,0
2,2,2,19,0,1,37.45,124.9,26.22,23.3,6.72,0,0
2,2,2,1,0,1,37.45,124.9,18.96,16.4,6.92,0,0
2,2,4,11,0,1,37.45,124.9,24.91,19.8,7.51,0,0
2,2,2,8,1,1,37.45,124.9,23.96,17.5,8.17,0,1
2,0,4,12,1,1,38.44,136.18,30.9,21.8,8.47,0,1
2,2,4,14,1,1,24.72,127.18,25.0,19.1,7.83,0,1
2,2,2,13,0,1,38.44,136.18,18.96,16.4,6.92,0,0
2,2,4,9,0,1,24.72,127.18,24.91,19.8,7.51,0,0
2,2,2,18,0,1,24.72,127.18,18.96,16.4,6.92,0,0
2,2,4,18,0,1,38.44,136.18,25.0,19.1,7.83,0,0
2,2,4,6,0,0,26.63,127.61,31.23,24.3,7.68,1,0
2,2,3.0,12,0,0,26.63,127.61,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,4,6,0,0,32.9,121.08,31.23,24.3,7.68,1,0
2,2,3.0,14,0,0,26.63,127.61,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,4,6,0,0,32.9,121.08,31.23,24.3,7.68,1,0
2,2,2,7,0,0,26.63,127.61,24.34,21.3,6.84,1,0
2,2,4,6,1,0,32.4,133.11,31.23,24.3,7.68,1,1
2,2,2,8,0,0,27.01,132.55,31.42,24.2,7.78,1,0
2,2,2,3,1,0,32.4,133.11,25.49,20.0,7.61,1,1
2,2,2,4,0,0,32.4,133.11,24.34,21.3,6.84,1,0
2,2,2,12,1,0,27.49,124.73,25.49,20.0,7.61,1,1
2,2,2,7,1,0,27.49,124.73,24.34,21.3,6.84,1,1
2,2,2,3,0,0,30.28,151.11,25.49,20.0,7.61,1,0
2,0,2,2,1,0,30.28,151.11,24.53,17.7,8.29,1,1
2,0,3.0,8,1,0,30.28,151.11,27.86269230769231,21.53619230769231,7.669653846153847,1,1
2,0,2,4,0,0,30.28,151.11,24.53,17.7,8.29,1,0
0,2,3.0,6,0,0,7.76,102.29,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,0,2,4,1,0,30.28,151.11,24.53,17.7,8.29,1,1
3,0,2,13,0,0,12.71,99.44,25.49,20.0,7.61,1,0
3,3,2,7,1,0,12.71,99.44,31.42,24.2,7.78,1,1
2,1,4,6,0,0,28.77,134.56,22.19,17.1,7.76,0,0
2,1,4,10,0,0,28.77,134.56,20.63,19.5,6.33,0,0
2,1,4,14,0,0,28.77,134.56,22.19,17.1,7.76,0,0
2,1,4,4,0,0,28.77,134.56,20.63,19.5,6.33,0,0
1,2,2,5,0,0,36.44,143.74,19.83,20.0,5.95,0,0
2,1,4,3,1,0,28.37,119.25,20.63,19.5,6.33,0,1
2,1,4,3,0,0,28.37,119.25,30.54,24.0,7.6,0,0
1,2,4,5,0,0,36.44,143.74,27.45,22.9,7.18,0,0
2,1,4,7,0,0,28.37,119.25,26.1,19.1,8.17,0,0
1,2,4,15,0,0,36.44,143.74,30.54,24.0,7.6,0,0
2,1,4,17,0,0,28.37,119.25,27.45,22.9,7.18,0,0
1,2,4,5,0,0,36.44,143.74,20.63,19.5,6.33,0,0
2,2,4,3,1,0,25.88,129.01,22.19,17.1,7.76,0,1
2,2,2,1,0,0,25.88,129.01,19.83,20.0,5.95,0,0
2,2,4,13,0,0,28.37,119.25,30.54,24.0,7.6,0,0
2,2,4,4,0,0,28.37,119.25,27.45,22.9,7.18,0,0
2,2,2,9,0,0,25.88,129.01,19.83,20.0,5.95,0,0
2,2,4,18,0,0,25.88,129.01,22.19,17.1,7.76,0,0
2,2,2,11,0,0,25.88,129.01,19.83,20.0,5.95,0,0
2,1,4,16,1,0,25.88,129.01,30.54,24.0,7.6,0,1
0,2,4,4,0,1,21.7,110.7,23.48,19.8,7.09,1,0
2,2,2,3,1,1,28.96,120.58,24.94,19.3,7.74,1,1
2,2,4,2,0,1,28.96,120.58,23.48,19.8,7.09,1,0
2,2,2,1,1,1,30.88,112.45,24.94,19.3,7.74,1,1
2,2,3,5,1,1,29.29,134.87,25.86,21.9,7.07,1,1
2,2,4,3,0,1,27.64,142.57,31.73,25.7,7.38,1,0
2,2,3,12,0,1,27.64,142.57,25.86,21.9,7.07,1,0
2,2,3,9,0,1,29.29,134.87,23.78,20.4,6.98,1,0
2,2,4,12,0,1,29.29,134.87,31.73,25.7,7.38,1,0
2,2,3,8,0,1,27.64,142.57,23.78,20.4,6.98,1,0
2,2,4,11,0,1,27.64,142.57,24.2,19.5,7.44,1,0
2,2,4,11,0,1,27.64,142.57,32.44,22.7,8.54,1,0
2,2,3,9,0,1,29.29,134.87,23.78,20.4,6.98,1,0
2,2,2,9,0,1,27.64,142.57,24.94,19.3,7.74,1,0
2,2,3,8,0,1,29.29,134.87,23.78,20.4,6.98,1,0
2,2,3,5,0,1,29.95,116.91,38.25,29.4,7.8,1,0
2,0,4,7,1,1,27.64,142.57,23.48,19.8,7.09,1,1
0,0,2,15,1,1,27.69,130.9,24.94,19.3,7.74,1,1
0,0,4,4,0,1,22.09,118.08,23.48,19.8,7.09,1,0
3,0,4,10,0,1,9.85,93.55,31.73,25.7,7.38,1,0
2,2,2,1,2,1,32.4,133.11,21.91,19.6,6.67,0,2
2,2,3.0,7,0,1,32.4,133.11,27.86269230769231,21.53619230769231,7.669653846153847,0,0
0,2,2,5,1,1,20.43,133.18,21.91,19.6,6.67,0,1
2,0,3.0,4,0,1,32.4,133.11,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,0,2,6,0,1,32.4,133.11,21.91,19.6,6.67,0,0
2,0,4,7,0,1,32.4,133.11,30.54,24.0,7.6,0,0
2,0,4,8,0,1,32.4,133.11,24.36,21.8,6.69,0,0
0,2,3,4,0,1,20.43,133.18,82.62,56.7,8.73,0,0
2,0,4,11,0,1,32.4,133.11,24.36,21.8,6.69,0,0
2,0,3,12,0,1,32.4,133.11,82.62,56.7,8.73,0,0
0,2,3,10,0,1,20.43,133.18,25.23,19.7,7.68,0,0
0,2,4,14,0,1,20.43,133.18,30.54,24.0,7.6,0,0
1,2,3,4,0,1,32.43,147.35,25.23,19.7,7.68,0,0
2,1,4,3,0,1,32.4,133.11,24.36,21.8,6.69,0,0
2,1,4,9,0,1,32.4,133.11,30.54,24.0,7.6,0,0
1,2,3,11,0,1,32.43,147.35,25.23,19.7,7.68,0,0
1,2,2,4,0,1,32.43,147.35,21.91,19.6,6.67,0,0
3,2,4,4,1,1,10.86,103.46,24.36,21.8,6.69,0,1
3,0,3.0,8,1,1,10.86,103.46,27.86269230769231,21.53619230769231,7.669653846153847,0,1
3,0,4,10,0,1,10.86,103.46,30.54,24.0,7.6,0,0
2,2,4,6,1,0,27.51,113.87,21.54,17.4,7.4,1,1
2,2,4,7,0,0,30.88,112.45,24.91,19.8,7.51,1,0
2,2,4,4,0,0,30.88,112.45,21.54,17.4,7.4,1,0
2,2,3,9,0,0,30.88,112.45,31.86,23.7,8.03,1,0
2,2,2,4,0,0,30.88,112.45,26.31,19.7,7.99,1,0
2,2,4,3,0,0,27.51,113.87,24.91,19.8,7.51,1,0
2,2,2,8,0,0,30.88,112.45,26.31,19.7,7.99,1,0
2,2,3.0,13,0,0,30.88,112.45,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,3,8,0,0,27.51,113.87,31.86,23.7,8.03,1,0
2,2,3.0,3,0,0,30.88,112.45,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,3,5,1,0,30.88,112.45,31.86,23.7,8.03,1,1
2,2,3.0,5,0,0,30.88,112.45,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,3,11,0,0,30.88,112.45,31.86,23.7,8.03,1,0
2,2,2,3,1,0,31.54,133.12,26.31,19.7,7.99,1,1
2,2,4,4,1,0,40.75,133.33,24.91,19.8,7.51,1,1
2,2,2,7,1,0,31.73,127.09,26.31,19.7,7.99,1,1
0.0,2,4,3,1,0,18.161195652173927,124.90467391304348,24.91,19.8,7.51,1,1
0.0,2,4,19,0,0,18.161195652173927,124.90467391304348,21.54,17.4,7.4,1,0
0.0,3,3.0,1,2,0,18.161195652173927,124.90467391304348,27.86269230769231,21.53619230769231,7.669653846153847,1,2
0,3,4,2,1,0,13.0,130.0,21.54,17.4,7.4,1,1
2,2,4,6,0,0,30.88,112.45,25.0,20.0,7.48,0,0
2,2,4,1,1,0,40.75,133.33,24.87,19.4,7.69,0,1
2,2,4,4,0,0,24.79,109.07,25.0,20.0,7.48,0,0
2,2,4,5,0,0,24.79,109.07,24.87,19.4,7.69,0,0
2,2,4,6,0,0,40.75,133.33,25.0,20.0,7.48,0,0
2,2,4,0,1,0,40.75,133.33,24.87,19.4,7.69,0,1
2,2,2,4,0,0,27.51,113.87,22.03,20.6,6.38,0,0
2,2,4,4,0,0,40.75,133.33,24.87,19.4,7.69,0,0
0.0,2,2,5,1,0,18.161195652173927,124.90467391304348,22.03,20.6,6.38,0,1
0.0,2,4,3,1,0,18.161195652173927,124.90467391304348,22.19,17.1,7.76,0,1
0,2,2,3,0,0,28.12,115.41,22.03,20.6,6.38,0,0
0,2,4,8,0,0,28.12,115.41,22.19,17.1,7.76,0,0
0,2,2,6,0,0,28.12,115.41,25.49,20.0,7.61,0,0
0,2,2,7,0,0,28.12,115.41,22.03,20.6,6.38,0,0
0,2,2,11,1,0,28.12,115.41,25.49,20.0,7.61,0,1
2,0,4,10,0,0,27.51,113.87,22.19,17.1,7.76,0,0
0,0,2,11,1,0,12.26,115.65,25.49,20.0,7.61,0,1
0,0,4,11,0,0,17.83,148.61,25.0,20.0,7.48,0,0
0,0,4,13,0,0,17.83,148.61,22.19,17.1,7.76,0,0
3,0,2,4,2,0,11.5,77.96,25.49,20.0,7.61,0,2
2,0,2,4,0,1,22.87,122.43,21.91,19.6,6.67,1,0
0,2,2,2,0,1,23.14,121.91,32.16,25.8,7.46,1,0
2,0,2,14,0,1,22.87,122.43,21.91,19.6,6.67,1,0
2,0,2,13,0,1,22.87,122.43,32.16,25.8,7.46,1,0
2,0,4,2,0,1,22.87,122.43,24.36,21.8,6.69,1,0
2,0,4,2,0,1,22.87,122.43,30.54,24.0,7.6,1,0
0,2,4,9,0,1,23.14,121.91,24.36,21.8,6.69,1,0
2,0,4,3,0,1,22.87,122.43,30.54,24.0,7.6,1,0
2,0,3.0,4,0,1,22.87,122.43,27.86269230769231,21.53619230769231,7.669653846153847,1,0
0,2,4,1,1,1,23.14,121.91,24.36,21.8,6.69,1,1
2,0,3.0,4,1,1,38.44,136.18,27.86269230769231,21.53619230769231,7.669653846153847,1,1
2,0,3,4,0,1,33.59,139.25,26.58,22.2,7.15,1,0
0,2,3.0,14,0,1,23.14,121.91,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,4,2,2,1,28.75,112.74,24.36,21.8,6.69,1,2
2,2,4,5,0,1,33.59,139.25,30.54,24.0,7.6,1,0
0.0,2,2,1,2,1,18.161195652173927,124.90467391304348,21.91,19.6,6.67,1,2
0,2,4,5,0,1,14.12,153.79,30.54,24.0,7.6,1,0
3,2,2,9,1,1,4.9,87.09,32.16,25.8,7.46,1,1
3,2,2,1,0,1,5.0,69.76,21.91,19.6,6.67,1,0
3,2,2,1,0,1,5.0,69.76,32.16,25.8,7.46,1,0
0,2,4,0,1,1,14.35,147.04,22.79,17.3,7.86,0,1
0,2,3,4,0,1,19.62,104.01,30.95,24.3,7.64,0,0
2,0,4,6,0,1,28.96,120.58,22.79,17.3,7.86,0,0
0,2,3,4,1,1,19.62,104.01,31.41,25.0,7.54,0,1
2,2,3,8,0,1,28.96,120.58,30.95,24.3,7.64,0,0
2,2,3,14,1,1,28.37,119.25,31.41,25.0,7.54,0,1
2,2,3,3,0,1,27.64,142.57,26.31,18.6,8.45,0,0
2,2,2,8,0,1,28.37,119.25,20.76,17.5,7.08,0,0
2,2,3,3,0,1,27.64,142.57,26.31,18.6,8.45,0,0
2,0.0,2,4,1,1,28.37,119.25,20.76,17.5,7.08,0,1
2,0.0,3,15,0,1,28.37,119.25,26.31,18.6,8.45,0,0
0.0,2,2,15,0,1,18.161195652173927,124.90467391304348,20.76,17.5,7.08,0,0
2,0.0,2,6,0,1,28.37,119.25,28.96,20.6,8.39,0,0
2,0.0,3,8,0,1,28.37,119.25,30.95,24.3,7.64,0,0
0,0.0,2,7,1,1,26.6,134.9,28.96,20.6,8.39,0,1
0.0,0,2,9,0,1,18.161195652173927,124.90467391304348,20.76,17.5,7.08,0,0
3,0,4,1,1,1,10.5,95.45,22.79,17.3,7.86,0,1
0,0,2,10,0,1,13.9,125.6,28.96,20.6,8.39,0,0
0,0,4,21,0,1,13.9,125.6,22.79,17.3,7.86,0,0
0,0,3,4,1,1,8.12,108.33,30.95,24.3,7.64,0,1
0,2,4,7,0,0,26.82,142.16,22.63,17.4,7.76,1,0
2,0,4,4,1,0,29.81,125.48,26.93,19.7,8.19,1,1
0,2,4,18,0,0,26.82,142.16,22.63,17.4,7.76,1,0
0,2,4,12,0,0,26.82,142.16,26.93,19.7,8.19,1,0
2,0,3,12,1,0,29.81,125.48,23.04,14.96,9.24,1,1
0,2,4,14,0,0,26.82,142.16,22.63,17.4,7.76,1,0
0,2,3,3,0,0,26.82,142.16,23.04,14.96,9.24,1,0
0,2,2,11,0,0,26.82,142.16,19.83,20.0,5.95,1,0
0,1,3,1,1,0,26.82,142.16,23.04,14.96,9.24,1,1
1,0,2,7,0,0,23.27,134.03,19.83,20.0,5.95,1,0
1,0,4,5,0,0,23.27,134.03,20.22,16.2,7.47,1,0
1,0,2,9,0,0,23.27,134.03,19.83,20.0,5.95,1,0
0,1,4,20,0,0,26.82,142.16,20.22,16.2,7.47,1,0
0,2,2,1,1,0,26.82,142.16,19.83,20.0,5.95,1,1
2,0,4,3,0,0,38.44,136.18,20.22,16.2,7.47,1,0
2,0,4,5,0,0,38.44,136.18,26.93,19.7,8.19,1,0
0,2,4,7,1,0,26.82,142.16,20.22,16.2,7.47,1,1
0,2,4,2,0,0,26.82,142.16,26.93,19.7,8.19,1,0
0,2,3,2,1,0,18.5,148.0,23.04,14.96,9.24,1,1
2,0,3.0,7,0,0,23.28,137.72,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,2,6,1,1,37.45,124.9,25.9,20.5,7.55,0,1
2,2,4,11,0,1,33.59,139.25,23.01,17.9,7.7,0,0
2,2,2,8,0,1,25.43,121.55,25.9,20.5,7.55,0,0
2,2,4,2,0,1,25.43,121.55,29.95,21.3,8.4,0,0
2,2,3,12,0,1,25.43,121.55,34.21,24.9,8.23,0,0
2,2,4,3,1,1,25.43,121.55,29.95,21.3,8.4,0,1
2,2,4,1,0,1,28.75,112.74,29.12,25.7,6.77,0,0
2,2,4,4,0,1,28.75,112.74,33.65,25.4,7.94,0,0
2,2,4,8,0,1,28.75,112.74,29.12,25.7,6.77,0,0
2,2,4,12,0,1,28.75,112.74,33.65,25.4,7.94,0,0
2,2,3,6,1,1,38.44,136.18,34.21,24.9,8.23,0,1
2,2,4,12,0,1,38.44,136.18,23.01,17.9,7.7,0,0
2,2,4,10,0,1,38.44,136.18,29.12,25.7,6.77,0,0
2,2,4,3,0,1,38.44,136.18,29.95,21.3,8.4,0,0
2,2,4,7,0,1,38.44,136.18,29.12,25.7,6.77,0,0
2,2,3,11,0,1,38.44,136.18,34.21,24.9,8.23,0,0
2,2,2,8,0,1,38.44,136.18,25.9,20.5,7.55,0,0
2,2,4,11,0,1,38.44,136.18,29.95,21.3,8.4,0,0
2,2,3,20,0,1,28.75,112.74,34.21,24.9,8.23,0,0
2,2,2,17,0,1,38.44,136.18,25.9,20.5,7.55,0,0
2,1,2,4,0,0,20.81,117.6,25.49,20.0,7.61,1,0
1,2,4,12,0,0,35.21,142.4,25.47,19.5,7.82,1,0
1,2,2,17,1,0,35.21,142.4,25.49,20.0,7.61,1,1
2,1,2,6,0,0,30.86,139.25,24.34,21.3,6.84,1,0
1,2,4,6,0,0,35.21,142.4,25.47,19.5,7.82,1,0
1,2,2,1,0,0,35.21,142.4,24.34,21.3,6.84,1,0
1,2,4,2,0,0,35.21,142.4,34.47,28.4,7.26,1,0
0,1,2,2,1,0,22.8,124.65,24.34,21.3,6.84,1,1
1,0,4,4,0,0,35.21,142.4,34.47,28.4,7.26,1,0
0,0.0,2,4,1,0,22.8,124.65,24.53,17.7,8.29,1,1
0.0,0,4,3,0,0,18.161195652173927,124.90467391304348,34.47,28.4,7.26,1,0
0.0,0,2,9,0,0,18.161195652173927,124.90467391304348,24.53,17.7,8.29,1,0
0.0,0,4,9,0,0,18.161195652173927,124.90467391304348,31.23,24.3,7.68,1,0
0.0,0,4,6,0,0,18.161195652173927,124.90467391304348,34.47,28.4,7.26,1,0
0,0.0,4,8,0,0,22.8,124.65,31.23,24.3,7.68,1,0
2,0,2,10,1,0,22.58,124.09,24.34,21.3,6.84,1,1
0,2,4,10,0,0,22.8,124.65,25.47,19.5,7.82,1,0
2,0,2,6,1,0,31.69,124.41,24.53,17.7,8.29,1,1
0,2,2,15,0,0,22.8,124.65,25.49,20.0,7.61,1,0
0,0,4,10,1,0,20.03,109.78,25.47,19.5,7.82,1,1
2,1,4,18,0,0,26.63,127.61,27.35,21.8,7.49,0,0
2,1,4,10,0,0,26.63,127.61,29.12,25.7,6.77,0,0
1,2,4,14,0,0,30.25,137.21,27.35,21.8,7.49,0,0
1,2,4,9,0,0,30.25,137.21,29.12,25.7,6.77,0,0
1,2,2,12,0,0,30.25,137.21,22.18,17.4,7.64,0,0
1,2,4,8,0,0,30.25,137.21,27.35,21.8,7.49,0,0
1,2,4,11,0,0,30.25,137.21,29.12,25.7,6.77,0,0
2,1,2,9,0,0,26.63,127.61,21.79,18.2,7.15,0,0
1,2,2,8,0,0,30.25,137.21,20.76,17.5,7.08,0,0
2,1,2,10,0,0,26.63,127.61,21.79,18.2,7.15,0,0
1,2,2,5,1,0,30.25,137.21,20.76,17.5,7.08,0,1
2,2,2,2,2,0,33.59,139.25,22.18,17.4,7.64,0,2
0,2,2,3,0,0,21.68,122.96,20.76,17.5,7.08,0,0
0,2,2,8,0,0,21.68,122.96,21.79,18.2,7.15,0,0
2,0,4,4,1,0,27.01,132.55,30.23,23.7,7.62,0,1
2,0,4,2,0,0,27.01,132.55,29.12,25.7,6.77,0,0
0,2,2,8,2,0,22.01,122.56,20.76,17.5,7.08,0,2
0,2,2,10,0,0,22.01,122.56,22.18,17.4,7.64,0,0
0,2,4,8,0,0,22.01,122.56,27.35,21.8,7.49,0,0
0,2,2,10,0,0,22.01,122.56,22.18,17.4,7.64,0,0
1,2,2,2,0,1,31.68,133.91,32.16,25.8,7.46,1,0
1,1,4,0,1,1,31.68,133.91,25.0,19.1,7.83,1,1
1,1,2,4,0,1,31.68,133.91,32.16,25.8,7.46,1,0
1,2,4,9,2,1,24.94,131.03,25.0,19.1,7.83,1,2
2,1,2,3,0,1,37.73,121.8,32.16,25.8,7.46,1,0
1,2,4,3,0,1,36.57,165.31,25.0,19.1,7.83,1,0
2,1,2,6,0,1,37.73,121.8,24.53,17.7,8.29,1,0
1,2,4,9,0,1,36.57,165.31,34.47,28.4,7.26,1,0
2,1,4,5,0,1,37.73,121.8,28.18,20.8,8.12,1,0
1,2,4,8,0,1,36.57,165.31,34.47,28.4,7.26,1,0
2,3,2,7,1,1,37.73,121.8,23.6,17.8,7.92,1,1
2,3,2,14,0,1,37.73,121.8,31.42,24.2,7.78,1,0
3,2,2,16,0,1,25.44,154.71,23.6,17.8,7.92,1,0
3,2,2,11,0,1,25.44,154.71,24.53,17.7,8.29,1,0
3,2,4,17,0,1,25.44,154.71,22.82,19.4,7.04,1,0
3,2,4,7,0,1,25.44,154.71,25.0,19.1,7.83,1,0
2,3,4,21,0,1,37.73,121.8,28.18,20.8,8.12,1,0
3,0,2,10,1,1,25.44,154.71,24.53,17.7,8.29,1,1
3,0,2,4,0,1,25.44,154.71,32.16,25.8,7.46,1,0
3,0,2,12,0,1,25.44,154.71,24.53,17.7,8.29,1,0
1,0,3,13,0,0,40.3,148.29,20.7,19.6,6.31,0,0
0,1,2,8,0,0,26.96,110.3,23.6,17.8,7.92,0,0
1,0,3,16,0,0,40.3,148.29,32.78,23.8,8.25,0,0
1,0,2,5,1,0,40.3,148.29,27.1,20.5,7.9,0,1
0,2,2,3,0,0,26.96,110.3,23.6,17.8,7.92,0,0
0,2,2,6,0,0,26.96,110.3,27.1,20.5,7.9,0,0
2,0,3,6,0,0,40.75,133.33,20.7,19.6,6.31,0,0
0,2,3,5,1,0,26.96,110.3,27.0,18.6,8.7,0,1
2,2,3,4,0,0,35.36,147.91,20.7,19.6,6.31,0,0
2,2,3,3,0,0,35.36,147.91,27.0,18.6,8.7,0,0
2,2,3,16,0,0,35.36,147.91,20.7,19.6,6.31,0,0
2,2,4,8,0,0,40.75,133.33,25.72,20.1,7.64,0,0
2,2,3,0,1,0,26.82,125.88,32.78,23.8,8.25,0,1
2,2,3,12,0,0,40.75,133.33,27.0,18.6,8.7,0,0
2,2,3,4,0,0,40.75,133.33,32.78,23.8,8.25,0,0
2,2,2,6,1,0,26.82,125.88,27.1,20.5,7.9,0,1
2,2,3,13,0,0,26.82,125.88,32.78,23.8,8.25,0,0
2,2,2,6,0,0,29.34,121.62,23.6,17.8,7.92,0,0
3,2,2,5,1,0,9.61,103.59,27.1,20.5,7.9,0,1
0.0,2,2,22,0,0,18.161195652173927,124.90467391304348,23.6,17.8,7.92,0,0
2,2,4,8,0,1,27.51,113.87,22.32,17.4,7.67,1,0
2,2,4,13,0,1,27.51,113.87,24.91,19.8,7.51,1,0
2,2,4,0,1,1,27.51,113.87,22.32,17.4,7.67,1,1
2,2,3.0,11,0,1,26.88,124.37,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,4,3,0,1,27.51,113.87,30.26,21.8,8.31,1,0
2,2,3.0,9,0,1,27.51,113.87,27.86269230769231,21.53619230769231,7.669653846153847,1,0
1,2,4,2,1,1,29.82,139.61,30.26,21.8,8.31,1,1
1,2,4,15,0,1,29.82,139.61,31.36,27.9,6.74,1,0
2,1,4,10,0,1,26.88,124.37,22.79,17.3,7.86,1,0
1,2,4,7,0,1,29.82,139.61,31.36,27.9,6.74,1,0
1,2,4,5,0,1,29.82,139.61,24.91,19.8,7.51,1,0
1,2,4,10,0,1,29.82,139.61,31.36,27.9,6.74,1,0
1,2,4,9,0,1,29.82,139.61,24.91,19.8,7.51,1,0
2,1,4,10,0,1,26.88,124.37,22.79,17.3,7.86,1,0
2,1,4,3,1,1,36.84,131.28,22.32,17.4,7.67,1,1
2,1,4,10,0,1,36.84,131.28,22.79,17.3,7.86,1,0
2,1,3.0,12,0,1,36.84,131.28,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,1,4,17,0,1,36.84,131.28,22.32,17.4,7.67,1,0
0,2,4,7,1,1,19.04,124.74,24.91,19.8,7.51,1,1
0,0,3.0,7,1,1,19.04,124.74,27.86269230769231,21.53619230769231,7.669653846153847,1,1
1,1,2,5,1,0,36.44,143.74,22.43,16.8,7.98,0,1
1,1,3.0,1,0,0,36.44,143.74,27.86269230769231,21.53619230769231,7.669653846153847,0,0
1,1,2,9,0,0,36.44,143.74,28.41,26.3,6.47,0,0
1,1,3,5,0,0,35.21,142.4,27.0,18.6,8.7,0,0
1,1,2,6,1,0,21.72,114.91,22.43,16.8,7.98,0,1
1,1,3.0,0,0,0,21.72,114.91,27.86269230769231,21.53619230769231,7.669653846153847,0,0
1,1,3,6,0,0,35.21,142.4,27.0,18.6,8.7,0,0
0.0,1,4,2,2,0,18.161195652173927,124.90467391304348,26.61,22.1,7.22,0,2
1,0.0,2,3,0,0,35.21,142.4,28.41,26.3,6.47,0,0
0.0,1,4,1,0,0,18.161195652173927,124.90467391304348,26.61,22.1,7.22,0,0
0.0,1,2,11,0,0,18.161195652173927,124.90467391304348,28.41,26.3,6.47,0,0
0.0,1,4,8,0,0,18.161195652173927,124.90467391304348,26.61,22.1,7.22,0,0
0.0,1,3,8,0,0,18.161195652173927,124.90467391304348,27.0,18.6,8.7,0,0
0.0,1,3.0,6,0,0,18.161195652173927,124.90467391304348,27.86269230769231,21.53619230769231,7.669653846153847,0,0
0.0,1,2,13,0,0,18.161195652173927,124.90467391304348,28.41,26.3,6.47,0,0
1,0.0,2,17,0,0,35.21,142.4,22.43,16.8,7.98,0,0
0.0,1,4,6,0,0,18.161195652173927,124.90467391304348,26.61,22.1,7.22,0,0
0.0,0,3.0,10,1,0,18.161195652173927,124.90467391304348,27.86269230769231,21.53619230769231,7.669653846153847,0,1
0.0,0,3,15,1,0,18.161195652173927,124.90467391304348,27.0,18.6,8.7,0,1
0,0,2,10,0,0,22.8,124.65,22.43,16.8,7.98,0,0
0,2,4,6,0,1,20.04,111.96,26.06,20.4,7.66,1,0
0,2,2,1,0,1,20.04,111.96,25.68,20.3,7.55,1,0
0,2,4,9,1,1,20.04,111.96,26.06,20.4,7.66,1,1
